time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0353014821405,-0.0272638275207,11.7257166356,0.00194555863846,6.28199854152,0.0,-0.0626670734639,-0.0505407795752,2.57643435938,0.0238638664123,-0.0552634180887,0.0,442.4471843057418,440.5947682263437,442.0709616615394,442.03654626276654
1.3200000000000007,-0.0390281334447,-0.0302548143297,11.8812416352,0.00382284021239,6.2785486117,0.0,-0.061244761597,-0.0490042738522,2.60766115082,0.0430624779373,-0.0623909904715,0.0,422.2049939738022,421.5871074856363,419.4527295244692,421.11707551313197
1.3800000000000008,-0.0425707564722,-0.0330874612005,12.0448794167,0.00701296873965,6.27487064826,0.0,-0.0563914858639,-0.045059870583,2.84636585954,0.0681363136165,-0.0592018962211,0.0,485.6159466497614,485.85276121574543,483.43817924293927,485.32525173590324
1.4400000000000008,-0.0457745316779,-0.0356354561125,12.2180523103,0.0111021068804,6.2710991451,0.0,-0.0500418714084,-0.0394705018068,2.92585832314,0.0681842443496,-0.0714093776653,0.0,438.68922178374055,437.6714035272999,438.14252965930103,438.15008549208306
1.5000000000000009,-0.0485030660391,-0.0377515344323,12.3972332366,0.0149993748259,6.26654585375,0.0,-0.0404514244701,-0.0306488757211,3.04651559172,0.0575572122923,-0.0868184224054,0.0,452.6093773570356,451.36297262454923,451.4615298395012,450.6062685493466
1.560000000000001,-0.0505501251244,-0.0392522117598,12.5839788966,0.0188514648497,6.26150501261,0.0,-0.0272443749996,-0.0189873346886,3.17796879759,0.0749606267673,-0.0789275461146,0.0,456.04335653385124,456.6676178524321,453.97511329841063,455.3722681728701
1.620000000000001,-0.0517135531191,-0.0399802376477,12.777897084,0.0229224326737,6.25668949811,0.0,-0.0110511108866,-0.00483809425551,3.28564800287,0.0472262949033,-0.0830613184198,0.0,448.91121402166954,448.5705212019923,450.30988253599446,448.06393214417363
1.680000000000001,-0.0518041406034,-0.0397807567765,12.9782615445,0.0260224735354,6.25131060101,0.0,0.00855158182693,0.0117868383442,3.39283329812,0.0593264168132,-0.107988107275,0.0,449.6557269079093,447.62479285400536,449.85543749542023,450.83585267381426
1.740000000000001,-0.0506591326993,-0.0385632203677,13.1832914464,0.0299215494108,6.24524324712,0.0,0.0302001182672,0.0291470646532,3.44132182674,0.0744021329275,-0.0900751946588,0.0,430.76562634997504,432.26842925175004,431.0665196482493,432.34183438365255
1.8000000000000012,-0.0479861996399,-0.0361333373877,13.3942076791,0.0354344477424,6.23973271684,0.0,0.0594748852888,0.0523920820116,3.58872564126,0.113852925101,-0.0956306348151,0.0,462.94232431136976,462.4982191267478,461.51434483300443,464.6239306541135
1.8600000000000012,-0.0435651475399,-0.0322872799638,13.6110131824,0.0423106663678,6.23422667004,0.0,0.0884172373135,0.0764504778691,3.6379175876,0.116063006349,-0.0849898066658,0.0,432.9410195815968,433.82806235821766,433.1287854241408,433.3267104576204
1.9200000000000013,-0.0371406374107,-0.0267221704172,13.8340406555,0.048712526572,6.22954257018,0.0,0.126245814312,0.109786449628,3.79575453402,0.071273646485,-0.0669458824643,0.0,467.0232902441852,468.4239535436942,469.0261470464332,465.54293448511766
1.9800000000000013,-0.0284571640926,-0.0191269773246,14.0644715917,0.0532842468133,6.22529038173,0.0,0.163600986255,0.143816088068,3.8849236168,0.084562054122,-0.080170238374,0.0,448.3164301743952,447.2366740308256,447.0333636215904,448.1194114021854
2.0400000000000014,-0.0171878208343,-0.009159749929,14.3045673943,0.058432768917,6.22033117519,0.0,0.212589622001,0.188999864718,4.11738044576,0.0881906663719,-0.0881466498926,0.0,491.6013037868165,491.0050088340831,490.9408361271316,491.2153022158418
2.1000000000000014,-0.00290910961083,0.00359538636775,14.5577422944,0.0638980288773,6.21488758721,0.0,0.263948386836,0.236754922426,4.32094065161,0.0963262455933,-0.0964577819679,0.0,484.13144733483824,483.49945447358726,485.16452383521744,485.7811755622535
2.1600000000000015,0.0141515088124,0.0189445315524,14.8169219679,0.0697785460317,6.20949887667,0.0,0.305222366787,0.275386858753,4.31830519101,0.101174920897,-0.0790527528523,0.0,422.44244739752025,423.9334215291776,421.75211534058036,422.1795162296938
2.2200000000000015,0.0341593786479,0.037074663706,15.0809882883,0.0759034974412,6.20465402243,0.0,0.362193129716,0.329581442948,4.48315766452,0.103837221883,-0.084370669385,0.0,476.63058624306234,476.2191615205885,473.8711604472638,474.0841037955028
2.2800000000000016,0.0574341265814,0.0583411592551,15.3516397286,0.0820143375338,6.19955252195,0.0,0.41409771191,0.379868106886,4.53822430383,0.0975405801328,-0.0863659779331,0.0,443.4129139912154,443.24299128723834,443.15159153029106,442.64266531713275
2.3400000000000016,0.0841470331772,0.0829612773398,15.6282246607,0.0877006791128,6.19478094479,0.0,0.476817536408,0.441372538568,4.68056344241,0.0885697462961,-0.0685109576689,0.0,470.34326688660263,471.7193732398596,470.75695727026806,470.06927802868495
2.4000000000000017,0.114149839952,0.110824409401,15.9069301805,0.0928965521846,6.1905724598,0.0,0.523617991061,0.48782142244,4.60980649607,0.0823328445101,-0.0736178368873,0.0,403.66416810702475,403.1986737296601,403.82718124074864,403.27112540265335
2.4600000000000017,0.147550462503,0.14207833963,16.1869572753,0.0976301847739,6.18717773824,0.0,0.590081146034,0.554427578029,4.72382960469,0.0709386262048,-0.0349633088475,0.0,462.2371359169232,465.27111402100024,463.26370029197915,462.37146806389507
2.520000000000002,0.184924130386,0.177345101321,16.4729990748,0.102012082176,6.18498978623,0.0,0.655879728628,0.621518531617,4.81041745479,0.076917514026,-0.0396535852336,0.0,455.9678800617995,455.59240665695523,456.13020696633447,456.611463480665
2.580000000000002,0.225976282621,0.216400411389,16.7610639259,0.106400007008,6.18213330893,0.0,0.712738866971,0.680704494362,4.79170814442,0.064223009696,-0.072498954476,0.0,424.43680973865617,421.6061870907401,424.02273947374374,422.93501259377854
2.640000000000002,0.27063354922,0.259223603092,17.0493438616,0.110101467718,6.17789533044,0.0,0.776208092309,0.747053310491,4.81737397066,0.05607643417,-0.0671420709135,0.0,437.3238271136156,437.76594880055706,438.6661572367682,437.99182365561654
2.700000000000002,0.319294994184,0.306217395087,17.3402637993,0.112892175564,6.17404039326,0.0,0.846180998723,0.81967461912,4.8795452571,0.00863563465367,-0.059015641235,0.0,449.58416846741795,450.239213708279,452.232616714715,448.395522095323
2.760000000000002,0.372284730686,0.357669244872,17.6354200092,0.113747097046,6.17108628492,0.0,0.920409282727,0.895398305286,4.95853597576,0.0236067600032,-0.0346338775057,0.0,454.76024264760156,456.7077119563152,456.0753812143459,457.269618660726
2.820000000000002,0.429764971102,0.413665759161,17.9351622542,0.115138864897,6.16915853178,0.0,0.995741920674,0.971232895075,5.03243136157,0.0223620540668,-0.0275401519481,0.0,455.3003460546682,455.8672512907911,455.61255513214473,455.51304688383635
2.880000000000002,0.491398668532,0.473834469985,18.235854161,0.116180846805,6.16729039354,0.0,1.0588607327,1.03449099127,4.99072083625,0.00480768811338,-0.0395213212463,0.0,419.7922787223942,418.75073273409527,419.4964841602201,417.9690723544277
2.940000000000002,0.557386438456,0.538342651793,18.5386010483,0.116347283993,6.16550617107,0.0,1.14086388715,1.11572309169,5.10024126566,-0.00164030572066,-0.0151294691584,0.0,466.14171367599715,468.0438624232629,467.6902745034534,467.1876722347363
3.000000000000002,0.628566588755,0.607961014985,18.8499443028,0.116461163479,6.16435276171,0.0,1.23180172228,1.20476885443,5.27694973555,0.00817267046764,-0.0290183379017,0.0,489.4964319516669,488.46169615000355,487.4949842809447,488.2277489578529
3.0600000000000023,0.704920454397,0.682623766045,19.1693151239,0.116352711322,6.16225409977,0.0,1.3134400708,1.28395642826,5.36819326104,-0.0491444589394,-0.0508735350857,0.0,465.3860867033405,463.67143466033065,467.3231510896028,462.83305627499556
3.1200000000000023,0.785808592228,0.761629904013,19.4908296216,0.113373206464,6.15870172495,0.0,1.38309061024,1.34930689056,5.34897089322,-0.0507062877953,-0.0863470540366,0.0,431.9897870282814,428.98444384343605,431.3236190940557,431.19004811437355
3.1800000000000024,0.870965254749,0.844521699651,19.811378868,0.11027934204,6.15347393777,0.0,1.45589604538,1.41345765491,5.33595835098,-0.0533377046183,-0.0887419539623,0.0,431.9584883704991,431.74991338013234,434.0948565548793,433.87216521983476
3.2400000000000024,0.961404113197,0.931889415839,20.1373825794,0.107100383978,6.14784635806,0.0,1.55921431385,1.49827805979,5.52973984646,-0.0522820417173,-0.106520148943,0.0,496.35377037411536,495.04051687591675,496.93979813398175,497.01567404687154
3.3000000000000025,1.0577557445,1.02394088341,20.4719626356,0.10509024431,6.14223200809,0.0,1.6530136772,1.56976146085,5.62230120869,-0.0104985374548,-0.0756395928741,0.0,467.27935139851274,469.6734689534671,467.2385295603191,470.48457879107536
3.3600000000000025,1.1595227241,1.12000695524,20.8098635986,0.10449088432,6.1373868496,0.0,1.73959277573,1.63233263617,5.6408087805,-0.00898988582314,-0.0936846589857,0.0,448.2753696703068,446.80095009639047,446.2741641203644,446.397439214007
3.4200000000000026,1.26633500906,1.21964224185,21.1472623027,0.103749102626,6.13164535944,0.0,1.82127611277,1.68876485948,5.60581957298,-0.020146388505,-0.100038376815,0.0,429.95398543581354,429.4070563826596,431.03281038068167,430.0888365041042
3.4800000000000026,1.37819013225,1.32267562823,21.4828674307,0.103050227914,6.12608567229,0.0,1.90769130829,1.74556943053,5.58096361076,0.00145883408726,-0.0809526050284,0.0,433.79803995402847,435.39043449078554,431.421330949374,433.24217687235415
3.5400000000000027,1.49541445491,1.42916547496,21.8175809247,0.103420948577,6.12173475024,0.0,2.00014058494,1.8040692161,5.57598985833,0.0142543533018,-0.059488278616,0.0,439.02887918033275,440.80223955845935,439.7323466632633,440.79116859560645
3.6000000000000028,1.6175596895,1.53872908756,22.1477677728,0.104150989968,6.11818859526,0.0,2.07167401961,1.84813799298,5.43082431882,0.00762749122216,-0.0583424682573,0.0,392.10091879501437,392.2044237479565,392.7737522350565,392.1584255255555
3.660000000000003,1.74473823955,1.65137572398,22.4734052044,0.105037107949,6.11453046986,0.0,2.16787002654,1.90676667782,5.4236084532,0.0261817215872,-0.0668173041497,0.0,438.8538604088364,438.14697283095325,437.67559733941505,439.21733793550897
3.720000000000003,1.87835646401,1.76792721889,22.8021449691,0.106840384736,6.10994282305,0.0,2.28633761524,1.97834818989,5.53357738601,0.0368506617616,-0.115378799312,0.0,477.5021389881113,473.7771205831153,474.97767374509124,475.7955492955454
3.780000000000003,2.01836245045,1.88830757911,23.1328245266,0.10946164067,6.10251095596,0.0,2.3810805987,2.03449633548,5.48900832946,0.0547023409515,-0.151964566993,0.0,429.1069038122182,425.97339828217275,428.3278817997454,429.844817802549
3.840000000000003,2.16565510782,2.01297581103,23.4687748436,0.112367955674,6.09314574835,0.0,2.52949903963,2.12128512183,5.70770482416,0.0313852254475,-0.165948862711,0.0,509.90052134117053,508.88052408228043,509.80371132010885,508.1356920857083
3.900000000000003,2.32076174615,2.14214221357,23.8110549018,0.114442898096,6.08296125917,0.0,2.64152888658,2.18436034809,5.70124440489,0.0403114326658,-0.178661407456,0.0,445.0646627384121,443.99493082844293,444.1868247759191,444.9189001450595
3.960000000000003,2.48254447514,2.27499671804,24.151834217,0.116789852601,6.07221432022,0.0,2.75206860333,2.24426178152,5.65784787504,0.0366114059044,-0.180038554722,0.0,433.9897892377869,433.84231991174664,432.82822422844197,432.51744937643247
4.020000000000002,2.65159984281,2.41172663774,24.4921282677,0.119143995102,6.06204593585,0.0,2.88394031548,2.31350252441,5.68463465825,0.0440250492595,-0.154011877068,0.0,455.0078534677274,457.05983719172497,456.88561904140454,457.4771595324167
4.080000000000001,2.82819689947,2.55235599215,24.8315860999,0.121665313799,6.05280437956,0.0,3.00332571392,2.37429562097,5.63045640288,0.0376817092063,-0.154054039324,0.0,431.9393990480225,431.91268828519685,431.4816061252227,430.94662739519595
4.14,3.01261727969,2.69692945211,25.1699421759,0.124024435846,6.0440089223,0.0,3.14468834812,2.44491827192,5.64747114974,0.0424059011534,-0.134777137988,0.0,453.8424514397505,455.36749718976336,455.8068633759668,456.18506343134584
4.199999999999998,3.20479916431,2.84533368501,25.5057715923,0.127078260491,6.03601765802,0.0,3.2619648134,2.50207249883,5.54693550615,0.0639915390103,-0.130187814267,0.0,416.2375656677907,416.6214651074106,417.3763220504441,419.25822167301595
4.259999999999997,3.40349565272,2.99688964992,25.8330872697,0.131093495812,6.02841521398,0.0,3.36182937276,2.55006921552,5.36413718411,0.0722126736713,-0.120530506914,0.0,386.48769897748775,387.3797928844099,387.31973583381273,388.0964103098311
4.319999999999996,3.60945443976,3.15196406867,26.1539217468,0.1350649378,6.02112349391,0.0,3.50394909636,2.61934516347,5.32999673474,0.0500669749637,-0.123601555821,0.0,438.6886386246938,438.4199258338554,439.8969664192655,438.06206274686065
4.379999999999995,3.82405083395,3.31124638573,26.4726805099,0.137696435456,6.01355217839,0.0,3.6497600377,2.69021211074,5.29495085199,0.0270182865915,-0.131935741994,0.0,439.4415398359989,438.7352048628315,440.3392682266708,438.4290311282672
